match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1347468,2023,2023-05-25,"Lord's, London",1,0.1,Sunrisers,South East Stars,MK Villiers,D van Niekerk,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,0.2,Sunrisers,South East Stars,D van Niekerk,MK Villiers,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,0.3,Sunrisers,South East Stars,D van Niekerk,MK Villiers,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,0.4,Sunrisers,South East Stars,D van Niekerk,MK Villiers,CAR Cooper,0,1,1,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,0.5,Sunrisers,South East Stars,D van Niekerk,MK Villiers,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,0.6,Sunrisers,South East Stars,MK Villiers,D van Niekerk,CAR Cooper,2,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,0.7,Sunrisers,South East Stars,MK Villiers,D van Niekerk,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,1.1,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,1.2,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,1.3,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,1.4,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,3,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,1.5,Sunrisers,South East Stars,MK Villiers,D van Niekerk,FR Davies,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,1.6,Sunrisers,South East Stars,MK Villiers,D van Niekerk,FR Davies,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,2.1,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PA Franklin,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,2.2,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,2.3,Sunrisers,South East Stars,MK Villiers,D van Niekerk,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,2.4,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PA Franklin,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,2.5,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PA Franklin,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,2.6,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PA Franklin,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,3.1,Sunrisers,South East Stars,MK Villiers,D van Niekerk,FR Davies,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,3.2,Sunrisers,South East Stars,MK Villiers,D van Niekerk,FR Davies,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,3.3,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,3.4,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,3.5,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,3.6,Sunrisers,South East Stars,D van Niekerk,MK Villiers,FR Davies,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,4.1,Sunrisers,South East Stars,MK Villiers,D van Niekerk,PJ Scholfield,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,4.2,Sunrisers,South East Stars,MK Villiers,D van Niekerk,PJ Scholfield,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,4.3,Sunrisers,South East Stars,MK Villiers,D van Niekerk,PJ Scholfield,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,4.4,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PJ Scholfield,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,4.5,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PJ Scholfield,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,4.6,Sunrisers,South East Stars,D van Niekerk,MK Villiers,PJ Scholfield,0,0,,,,,,bowled,D van Niekerk,,
1347468,2023,2023-05-25,"Lord's, London",1,5.1,Sunrisers,South East Stars,MK Villiers,CL Griffith,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,5.2,Sunrisers,South East Stars,MK Villiers,CL Griffith,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,5.3,Sunrisers,South East Stars,CL Griffith,MK Villiers,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,5.4,Sunrisers,South East Stars,MK Villiers,CL Griffith,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,5.5,Sunrisers,South East Stars,MK Villiers,CL Griffith,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,5.6,Sunrisers,South East Stars,CL Griffith,MK Villiers,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,6.1,Sunrisers,South East Stars,CL Griffith,MK Villiers,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,6.2,Sunrisers,South East Stars,MK Villiers,CL Griffith,PA Franklin,0,0,,,,,,bowled,MK Villiers,,
1347468,2023,2023-05-25,"Lord's, London",1,6.3,Sunrisers,South East Stars,G Scrivens,CL Griffith,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,6.4,Sunrisers,South East Stars,CL Griffith,G Scrivens,PA Franklin,0,2,,,,2,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,6.5,Sunrisers,South East Stars,CL Griffith,G Scrivens,PA Franklin,0,0,,,,,,run out,G Scrivens,,
1347468,2023,2023-05-25,"Lord's, London",1,6.6,Sunrisers,South East Stars,AD Carr,CL Griffith,PA Franklin,0,1,1,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,6.7,Sunrisers,South East Stars,AD Carr,CL Griffith,PA Franklin,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,7.1,Sunrisers,South East Stars,CL Griffith,AD Carr,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,7.2,Sunrisers,South East Stars,AD Carr,CL Griffith,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,7.3,Sunrisers,South East Stars,CL Griffith,AD Carr,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,7.4,Sunrisers,South East Stars,AD Carr,CL Griffith,D Gregory,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,7.5,Sunrisers,South East Stars,AD Carr,CL Griffith,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,7.6,Sunrisers,South East Stars,CL Griffith,AD Carr,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,8.1,Sunrisers,South East Stars,CL Griffith,AD Carr,AN Davidson-Richards,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,8.2,Sunrisers,South East Stars,CL Griffith,AD Carr,AN Davidson-Richards,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,8.3,Sunrisers,South East Stars,AD Carr,CL Griffith,AN Davidson-Richards,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,8.4,Sunrisers,South East Stars,CL Griffith,AD Carr,AN Davidson-Richards,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,8.5,Sunrisers,South East Stars,AD Carr,CL Griffith,AN Davidson-Richards,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,8.6,Sunrisers,South East Stars,CL Griffith,AD Carr,AN Davidson-Richards,1,0,,,,,,run out,AD Carr,,
1347468,2023,2023-05-25,"Lord's, London",1,9.1,Sunrisers,South East Stars,J Gardner,CL Griffith,D Gregory,0,1,,,,1,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,9.2,Sunrisers,South East Stars,CL Griffith,J Gardner,D Gregory,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,9.3,Sunrisers,South East Stars,CL Griffith,J Gardner,D Gregory,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,9.4,Sunrisers,South East Stars,CL Griffith,J Gardner,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,9.5,Sunrisers,South East Stars,J Gardner,CL Griffith,D Gregory,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,9.6,Sunrisers,South East Stars,J Gardner,CL Griffith,D Gregory,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,10.1,Sunrisers,South East Stars,J Gardner,CL Griffith,PJ Scholfield,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,10.2,Sunrisers,South East Stars,J Gardner,CL Griffith,PJ Scholfield,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,10.3,Sunrisers,South East Stars,CL Griffith,J Gardner,PJ Scholfield,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,10.4,Sunrisers,South East Stars,CL Griffith,J Gardner,PJ Scholfield,0,0,,,,,,caught,CL Griffith,,
1347468,2023,2023-05-25,"Lord's, London",1,10.5,Sunrisers,South East Stars,F Miller,J Gardner,PJ Scholfield,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,10.6,Sunrisers,South East Stars,J Gardner,F Miller,PJ Scholfield,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,11.1,Sunrisers,South East Stars,F Miller,J Gardner,BF Smith,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,11.2,Sunrisers,South East Stars,F Miller,J Gardner,BF Smith,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,11.3,Sunrisers,South East Stars,F Miller,J Gardner,BF Smith,0,0,,,,,,lbw,F Miller,,
1347468,2023,2023-05-25,"Lord's, London",1,11.4,Sunrisers,South East Stars,E Gray,J Gardner,BF Smith,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,11.5,Sunrisers,South East Stars,E Gray,J Gardner,BF Smith,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,11.6,Sunrisers,South East Stars,J Gardner,E Gray,BF Smith,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,12.1,Sunrisers,South East Stars,E Gray,J Gardner,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,12.2,Sunrisers,South East Stars,J Gardner,E Gray,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,12.3,Sunrisers,South East Stars,E Gray,J Gardner,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,12.4,Sunrisers,South East Stars,E Gray,J Gardner,CAR Cooper,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,12.5,Sunrisers,South East Stars,J Gardner,E Gray,CAR Cooper,6,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,12.6,Sunrisers,South East Stars,J Gardner,E Gray,CAR Cooper,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,13.1,Sunrisers,South East Stars,E Gray,J Gardner,BF Smith,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,13.2,Sunrisers,South East Stars,J Gardner,E Gray,BF Smith,4,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,13.3,Sunrisers,South East Stars,J Gardner,E Gray,BF Smith,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,13.4,Sunrisers,South East Stars,E Gray,J Gardner,BF Smith,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,13.5,Sunrisers,South East Stars,J Gardner,E Gray,BF Smith,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,13.6,Sunrisers,South East Stars,J Gardner,E Gray,BF Smith,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,14.1,Sunrisers,South East Stars,J Gardner,E Gray,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,14.2,Sunrisers,South East Stars,E Gray,J Gardner,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,14.3,Sunrisers,South East Stars,J Gardner,E Gray,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,14.4,Sunrisers,South East Stars,E Gray,J Gardner,PA Franklin,1,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,14.5,Sunrisers,South East Stars,J Gardner,E Gray,PA Franklin,0,0,,,,,,,,,
1347468,2023,2023-05-25,"Lord's, London",1,14.6,Sunrisers,South East Stars,J Gardner,E Gray,PA Franklin,4,0,,,,,,,,,
