match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,0.1,Uttar Pradesh,Railways,KS Sharma,PK Garg,T Pradeep,1,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,0.2,Uttar Pradesh,Railways,PK Garg,KS Sharma,T Pradeep,0,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,0.3,Uttar Pradesh,Railways,PK Garg,KS Sharma,T Pradeep,0,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,0.4,Uttar Pradesh,Railways,PK Garg,KS Sharma,T Pradeep,0,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,0.5,Uttar Pradesh,Railways,PK Garg,KS Sharma,T Pradeep,0,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,0.6,Uttar Pradesh,Railways,PK Garg,KS Sharma,T Pradeep,0,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,1.1,Uttar Pradesh,Railways,KS Sharma,PK Garg,Kanishk Seth,4,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,1.2,Uttar Pradesh,Railways,KS Sharma,PK Garg,Kanishk Seth,1,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,1.3,Uttar Pradesh,Railways,PK Garg,KS Sharma,Kanishk Seth,1,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,1.4,Uttar Pradesh,Railways,KS Sharma,PK Garg,Kanishk Seth,0,0,,,,,,,,,
1244327,2020/21,2021-01-12,Alur Cricket Stadium III,1,1.5,Uttar Pradesh,Railways,KS Sharma,PK Garg,Kanishk Seth,1,0,,,,,,,,,
