match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.1,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,1,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.2,Sapphires,Warriors,GH Lewis,KM Mack,SS Connell,4,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.3,Sapphires,Warriors,GH Lewis,KM Mack,SS Connell,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.4,Sapphires,Warriors,GH Lewis,KM Mack,SS Connell,0,1,1,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.5,Sapphires,Warriors,GH Lewis,KM Mack,SS Connell,1,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.6,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,1,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,0.7,Sapphires,Warriors,GH Lewis,KM Mack,SS Connell,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,1.1,Sapphires,Warriors,KM Mack,GH Lewis,JM Kerr,1,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,1.2,Sapphires,Warriors,GH Lewis,KM Mack,JM Kerr,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,1.3,Sapphires,Warriors,GH Lewis,KM Mack,JM Kerr,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,1.4,Sapphires,Warriors,GH Lewis,KM Mack,JM Kerr,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,1.5,Sapphires,Warriors,GH Lewis,KM Mack,JM Kerr,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,1.6,Sapphires,Warriors,GH Lewis,KM Mack,JM Kerr,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,2.1,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,2.2,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,4,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,2.3,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,2.4,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,4,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,2.5,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,0,0,,,,,,,,,
1366015,2023,2023-04-04,Kowloon Cricket Club,1,2.6,Sapphires,Warriors,KM Mack,GH Lewis,SS Connell,1,0,,,,,,,,,
