match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1157170,2018/19,2019-02-27,DRIEMS Ground,1,0.1,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalhruai Ralte,0,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,0.2,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalhruai Ralte,0,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,0.3,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalhruai Ralte,0,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,0.4,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalhruai Ralte,4,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,0.5,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalhruai Ralte,6,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,0.6,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalhruai Ralte,4,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,1.1,Haryana,Mizoram,GA Singh,Himanshu Rana,Lalnunkima Varte,0,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,1.2,Haryana,Mizoram,GA Singh,Himanshu Rana,Lalnunkima Varte,1,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,1.3,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalnunkima Varte,0,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,1.4,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalnunkima Varte,2,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,1.5,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalnunkima Varte,0,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,1.6,Haryana,Mizoram,Himanshu Rana,GA Singh,Lalnunkima Varte,1,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,2.1,Haryana,Mizoram,Himanshu Rana,GA Singh,Sinan Khadir,2,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,2.2,Haryana,Mizoram,Himanshu Rana,GA Singh,Sinan Khadir,1,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,2.3,Haryana,Mizoram,GA Singh,Himanshu Rana,Sinan Khadir,1,0,,,,,,,,,
1157170,2018/19,2019-02-27,DRIEMS Ground,1,2.4,Haryana,Mizoram,Himanshu Rana,GA Singh,Sinan Khadir,4,0,,,,,,,,,
