match_id,flip,Cum Mat Total,Cum Inns Total,Cum Runs Total,Cum Batting Ave,Cum SR,Cumulative Overs,Cumulative Runs,Cumulative Wkts,Cumulative Econ,Cumulative Dis,Cumulative Ct,Cumulative St,Cumulative D/I
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,1,0,0,0.0,0.0,2.299999952316284,13.0,1.0,5.2,1.0,1.0,0.0,1.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225271,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,1,0,0,0.0,0.0,3.0,23.0,1.0,7.66,0.0,0.0,0.0,0.0
226374,0,2,2,32,16.0,111.66,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.5
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,2,2,7,3.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,2,2,98,49.0,89.09,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.5
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,2,2,32,16.0,123.07,6.0,47.0,3.0,7.83,1.0,1.0,0.0,0.5
226374,0,2,2,7,3.5,87.5,5.0,36.0,1.0,6.91,0.0,0.0,0.0,0.0
226374,0,1,1,30,30.0,120.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,1,1,0,0,0.0,0.0,3.0,23.0,1.0,7.66,0.0,0.0,0.0,0.0
226374,1,2,2,7,3.5,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,1,2,2,98,49.0,89.09,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.5
226374,1,2,2,32,16.0,123.07,6.0,47.0,3.0,7.83,1.0,1.0,0.0,0.5
226374,1,2,2,7,3.5,87.5,5.0,36.0,1.0,6.91,0.0,0.0,0.0,0.0
226374,1,2,2,32,16.0,111.66,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.5
226374,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,1,1,1,30,30.0,120.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
226374,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226374,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
