match_id,flip,gender,Cumulative Won team1,Cumulative Lost team1,Cumulative Tied team1,Cumulative NR team1,Cumulative W/L team1,Cumulative AveRPW team1,Cumulative AveRPO team1,Cumulative Won team2,Cumulative Lost team2,Cumulative Tied team2,Cumulative NR team2,Cumulative W/L team2,Cumulative AveRPW team2,Cumulative AveRPO team2
412682,0,0,10,8,1,1,1.25,26.22,8.12,17,9,0,0,1.89,25.53,7.98
412682,1,0,17,9,0,0,1.89,25.53,7.98,10,8,1,1,1.25,26.22,8.12
412683,0,0,15,12,1,1,1.25,28.93,8.5,22,7,1,0,3.14,25.24,7.63
412683,1,0,22,7,1,0,3.14,25.24,7.63,15,12,1,1,1.25,28.93,8.5
412684,0,0,13,17,3,0,0.76,21.07,7.69,3,4,1,0,0.75,17.65,6.62
412684,1,0,3,4,1,0,0.75,17.65,6.62,13,17,3,0,0.76,21.07,7.69
412685,0,0,8,11,2,0,0.73,22.63,7.92,10,14,0,1,0.71,27.29,8.07
412685,1,0,10,14,0,1,0.71,27.29,8.07,8,11,2,0,0.73,22.63,7.92
412686,0,0,15,10,0,0,1.5,23.32,7.97,3,4,1,0,0.75,17.65,6.62
412686,1,0,3,4,1,0,0.75,17.65,6.62,15,10,0,0,1.5,23.32,7.97
412688,0,0,15,12,1,1,1.25,28.93,8.5,3,11,0,0,0.27,15.66,7.05
412688,1,0,3,11,0,0,0.27,15.66,7.05,15,12,1,1,1.25,28.93,8.5
412689,0,0,10,14,0,1,0.71,27.29,8.07,22,7,1,0,3.14,25.24,7.63
412689,1,0,22,7,1,0,3.14,25.24,7.63,10,14,0,1,0.71,27.29,8.07
412690,0,0,13,17,3,0,0.76,21.07,7.69,17,9,0,0,1.89,25.53,7.98
412690,1,0,17,9,0,0,1.89,25.53,7.98,13,17,3,0,0.76,21.07,7.69
412691,0,0,15,12,1,1,1.25,28.93,8.5,10,8,1,1,1.25,26.22,8.12
412691,1,0,10,8,1,1,1.25,26.22,8.12,15,12,1,1,1.25,28.93,8.5
412693,0,0,13,17,3,0,0.76,21.07,7.69,22,7,1,0,3.14,25.24,7.63
412693,1,0,22,7,1,0,3.14,25.24,7.63,13,17,3,0,0.76,21.07,7.69
412694,0,0,10,14,0,1,0.71,27.29,8.07,17,9,0,0,1.89,25.53,7.98
412694,1,0,17,9,0,0,1.89,25.53,7.98,10,14,0,1,0.71,27.29,8.07
412695,0,0,8,11,2,0,0.73,22.63,7.92,10,8,1,1,1.25,26.22,8.12
412695,1,0,10,8,1,1,1.25,26.22,8.12,8,11,2,0,0.73,22.63,7.92
412696,0,0,15,12,1,1,1.25,28.93,8.5,15,10,0,0,1.5,23.32,7.97
412696,1,0,15,10,0,0,1.5,23.32,7.97,15,12,1,1,1.25,28.93,8.5
412697,0,0,22,7,1,0,3.14,25.24,7.63,17,9,0,0,1.89,25.53,7.98
412697,1,0,17,9,0,0,1.89,25.53,7.98,22,7,1,0,3.14,25.24,7.63
412698,0,0,10,14,0,1,0.71,27.29,8.07,13,17,3,0,0.76,21.07,7.69
412698,1,0,13,17,3,0,0.76,21.07,7.69,10,14,0,1,0.71,27.29,8.07
412699,0,0,10,8,1,1,1.25,26.22,8.12,15,10,0,0,1.5,23.32,7.97
412699,1,0,15,10,0,0,1.5,23.32,7.97,10,8,1,1,1.25,26.22,8.12
412700,0,0,8,11,2,0,0.73,22.63,7.92,15,12,1,1,1.25,28.93,8.5
412700,1,0,15,12,1,1,1.25,28.93,8.5,8,11,2,0,0.73,22.63,7.92
412701,0,0,10,14,0,1,0.71,27.29,8.07,15,10,0,0,1.5,23.32,7.97
412701,1,0,15,10,0,0,1.5,23.32,7.97,10,14,0,1,0.71,27.29,8.07
412702,0,0,15,12,1,1,1.25,28.93,8.5,22,7,1,0,3.14,25.24,7.63
412702,1,0,22,7,1,0,3.14,25.24,7.63,15,12,1,1,1.25,28.93,8.5
412703,0,0,15,12,1,1,1.25,28.93,8.5,10,14,0,1,0.71,27.29,8.07
412703,1,0,10,14,0,1,0.71,27.29,8.07,15,12,1,1,1.25,28.93,8.5
423782,0,0,12,14,2,0,0.86,20.85,7.69,3,10,0,0,0.3,16.26,7.25
423782,1,0,3,10,0,0,0.3,16.26,7.25,12,14,2,0,0.86,20.85,7.69
423787,0,0,12,14,2,0,0.86,20.85,7.69,11,12,0,1,0.92,29.15,8.39
423787,1,0,11,12,0,1,0.92,29.15,8.39,12,14,2,0,0.86,20.85,7.69
426392,0,0,15,12,1,1,1.25,28.93,8.5,22,7,1,0,3.14,25.24,7.63
426392,1,0,22,7,1,0,3.14,25.24,7.63,15,12,1,1,1.25,28.93,8.5
426393,0,0,15,12,1,1,1.25,28.93,8.5,22,7,1,0,3.14,25.24,7.63
426393,1,0,22,7,1,0,3.14,25.24,7.63,15,12,1,1,1.25,28.93,8.5
426417,0,0,10,14,0,1,0.71,27.29,8.07,22,7,1,0,3.14,25.24,7.63
426417,1,0,22,7,1,0,3.14,25.24,7.63,10,14,0,1,0.71,27.29,8.07
426418,0,0,10,14,0,1,0.71,27.29,8.07,22,7,1,0,3.14,25.24,7.63
426418,1,0,22,7,1,0,3.14,25.24,7.63,10,14,0,1,0.71,27.29,8.07
426723,0,0,12,14,2,0,0.86,20.85,7.69,19,5,1,0,3.8,26.31,7.71
426723,1,0,19,5,1,0,3.8,26.31,7.71,12,14,2,0,0.86,20.85,7.69
426724,0,0,12,14,2,0,0.86,20.85,7.69,19,5,1,0,3.8,26.31,7.71
426724,1,0,19,5,1,0,3.8,26.31,7.71,12,14,2,0,0.86,20.85,7.69
430884,0,0,9,7,1,1,1.29,25.74,7.89,14,9,0,0,1.56,22.29,7.75
430884,1,0,14,9,0,0,1.56,22.29,7.75,9,7,1,1,1.29,25.74,7.89
430885,0,0,9,7,1,1,1.29,25.74,7.89,14,9,0,0,1.56,22.29,7.75
430885,1,0,14,9,0,0,1.56,22.29,7.75,9,7,1,1,1.29,25.74,7.89
439139,0,0,8,8,2,0,1.0,23.69,8.25,2,4,1,0,0.5,18.68,6.81
439139,1,0,2,4,1,0,0.5,18.68,6.81,8,8,2,0,1.0,23.69,8.25
439146,0,0,8,11,2,0,0.73,22.63,7.92,17,9,0,0,1.89,25.53,7.98
439146,1,0,17,9,0,0,1.89,25.53,7.98,8,11,2,0,0.73,22.63,7.92
439497,0,0,2,4,1,0,0.5,13.36,5.49,3,2,0,1,1.5,17.33,6.51
